"cat_cat","cat_rat","cat_crab","cat_goshawk","cat_hawkOwl","cat_tropicBird","cat_flyingFox","cat_feralChicken","cat_kestrel","cat_groundCultivars","cat_canopyCultivars","cat_diurnalInsectResources","cat_nocturnalInsectResources","rat_cat","rat_rat","rat_crab","rat_goshawk","rat_hawkOwl","rat_tropicBird","rat_flyingFox","rat_feralChicken","rat_kestrel","rat_groundCultivars","rat_canopyCultivars","rat_diurnalInsectResources","rat_nocturnalInsectResources"
"0","1","0","0","0","0","0","1","1","0","0","1","0","1","0","1","1","1","1","1","0","1","1","1","1","1"
"0","1","0","1","0","0","0","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","1","1","0","1"
"0","1","0","0","1","1","1","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","1","1","0","1"
"0","0","1","1","1","0","1","0","0","1","1","1","1","1","0","1","0","1","1","1","1","0","1","1","1","1"
"0","0","1","0","0","1","1","1","0","1","1","0","1","1","0","1","1","0","0","0","0","0","1","1","1","1"
"0","1","0","1","1","0","1","0","1","0","0","1","0","1","0","1","0","0","1","1","0","0","1","1","1","1"
"0","1","0","0","0","1","1","1","0","0","0","0","0","1","0","1","0","1","0","1","0","1","1","1","1","1"
"0","1","0","1","0","0","1","1","1","0","0","0","0","0","0","1","0","1","1","1","1","1","1","0","1","1"
"0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","1","0","1","0","1","1"
"0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","1","1","0","0","0","1","1","1","1"
"0","1","0","0","1","1","1","1","1","0","0","0","0","1","0","1","1","0","1","1","0","1","1","1","1","1"
"0","1","0","1","0","0","0","1","1","0","0","1","0","1","0","1","1","1","0","1","0","0","1","1","1","1"
"0","0","1","1","1","1","1","0","0","1","0","1","1","1","0","1","0","1","0","1","0","1","1","1","1","1"
"0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","1","1"
"0","0","1","1","0","0","1","0","1","1","1","1","1","0","0","1","1","0","1","1","1","0","1","0","1","1"
"0","0","1","1","0","1","1","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1","1","1","1"
"0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","1","1","0","1"
"0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","1","0","1","1","1","1","0","1","1","0","1"
"0","0","1","1","1","1","1","0","0","1","1","0","1","0","0","1","1","1","0","1","1","0","1","1","0","1"
"0","0","1","0","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","0","1","1","0","1"
"0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","1","1","1","0","1","0","0","1"
"0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","1","0","0","1","0","1","1","0","1"
"0","0","1","0","0","1","1","1","0","1","0","1","1","1","0","1","0","0","1","1","0","0","1","1","1","1"
"0","0","1","1","0","0","1","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","1","1","1","1"
"0","0","1","1","0","0","1","0","1","1","1","1","1","1","0","1","0","0","1","1","0","0","1","1","0","1"
"0","1","0","0","1","1","1","0","1","0","0","0","0","1","0","1","0","0","1","0","1","0","1","1","1","1"
"0","1","0","1","0","0","0","1","1","0","0","1","0","1","0","1","0","1","0","1","0","0","1","1","0","1"
"0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","1","1","1","0","0","0","0","1","1","1","1"
"0","1","0","1","0","0","1","0","1","0","0","0","0","1","0","1","0","1","0","1","1","0","1","1","0","1"
"0","1","0","1","1","1","1","0","1","0","0","0","0","1","0","1","0","0","1","1","0","1","1","1","1","1"
"0","0","1","1","0","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","1","1","1","1","1","1"
"0","0","1","0","1","1","1","1","0","1","0","0","1","0","0","1","1","1","1","1","0","0","1","1","1","1"
"0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1"
"0","0","1","1","0","0","1","0","1","1","1","1","1","1","0","1","1","0","1","0","0","0","1","1","0","1"
"0","1","0","0","0","0","1","1","1","0","0","1","0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"0","0","1","1","0","0","1","1","1","1","0","1","1","0","0","1","1","0","1","1","0","1","1","0","1","1"
"0","1","0","0","0","1","1","1","1","0","0","0","0","1","0","1","1","1","0","1","0","1","1","1","1","1"
"0","0","1","1","1","0","1","0","1","1","0","1","1","0","0","1","1","1","1","1","0","0","1","1","0","1"
"0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","0","0","1","0","1","1"
"0","1","0","1","1","1","0","0","1","0","0","1","0","0","0","1","1","0","1","1","0","0","1","0","0","1"
"0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","1","1"
"0","1","0","0","0","0","1","1","1","0","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1"
"0","1","0","0","1","1","0","1","1","0","0","0","0","1","0","1","0","0","1","1","0","0","1","1","0","1"
"0","0","1","1","0","1","1","1","0","1","1","1","1","1","0","1","1","0","0","0","1","1","1","1","1","1"
"0","0","1","0","1","1","1","1","1","1","0","1","1","1","0","1","0","1","1","1","0","1","1","1","1","1"
"0","1","0","0","0","0","1","1","1","0","0","0","0","1","0","1","1","1","0","1","1","0","1","1","0","1"
"0","1","0","1","0","0","1","1","1","0","0","0","0","0","0","1","1","1","0","1","0","0","1","0","1","1"
"0","0","1","0","0","1","1","1","0","1","0","0","1","0","0","1","1","0","1","1","1","0","1","1","0","1"
"0","1","0","1","0","0","1","0","1","0","0","1","0","1","0","1","0","1","1","1","0","0","1","1","0","1"
"0","0","1","1","1","0","1","0","1","1","1","1","1","1","0","1","1","1","1","0","0","0","1","1","1","1"
"0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","1","1","1","1"
"0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","1","1"
"0","1","0","0","1","1","1","1","0","0","0","0","0","1","0","1","0","0","1","0","0","0","1","1","0","1"
"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","1","1","1","1"
"0","1","0","0","1","1","1","0","1","0","0","1","0","1","0","1","1","0","0","1","0","0","1","1","1","1"
"0","1","0","0","1","1","1","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","1","1","1","1"
"0","1","0","1","0","1","0","0","1","0","0","1","0","0","0","1","1","1","0","1","0","0","1","1","1","1"
"0","0","1","0","0","1","1","1","0","1","1","0","1","1","0","1","0","0","0","1","0","0","1","1","1","1"
"0","1","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","1","1","1","1","0","1","1","0","1"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"0","1","0","0","0","1","1","1","1","0","0","0","0","1","0","1","0","1","1","0","0","0","1","1","0","1"
"0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","1","0","0","1","0","1","1","0","1"
"0","1","0","0","1","1","1","0","0","0","0","0","0","1","0","1","1","0","1","1","0","1","1","1","1","1"
"0","0","1","1","1","0","1","0","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1"
"0","1","0","1","1","1","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","1","1","1","1","1"
"0","1","0","0","0","0","1","1","1","0","0","0","0","1","0","1","0","1","1","1","1","0","1","1","1","1"
"0","0","1","1","1","0","1","1","0","1","1","1","1","0","0","1","1","1","0","1","0","1","1","1","1","1"
"0","1","0","0","1","0","0","1","1","0","0","1","0","0","0","1","1","0","0","1","0","0","1","0","1","1"
"0","0","1","0","0","1","1","1","1","1","0","1","1","1","0","1","0","0","1","0","0","0","1","1","0","1"
"0","1","0","0","0","1","1","1","1","0","0","0","0","1","0","1","1","1","0","1","1","0","1","1","0","1"
"0","0","1","1","0","0","1","0","0","1","0","1","1","1","0","1","0","0","1","1","0","0","1","1","1","1"
"0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","1","0","1","1","1","1","1"
"0","1","0","0","1","1","1","0","0","0","0","0","0","1","0","1","1","0","0","1","1","0","1","1","0","1"
"0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","1","0","0","1","0","1","1","1","1","1"
"0","1","0","0","0","1","1","1","1","0","0","0","0","1","0","1","1","1","1","1","1","1","1","1","1","1"
"0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","1","0","1","1","1","1"
"0","0","1","1","0","0","1","0","1","1","1","1","1","1","0","1","1","0","1","0","0","1","1","1","1","1"
"0","1","0","1","0","1","0","1","1","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1"
"0","1","0","0","0","0","1","0","1","0","0","1","0","0","0","1","1","1","1","1","0","0","1","0","0","1"
"0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","1","1","1","1","0","1","1","1","1"
"0","0","1","0","1","1","1","1","0","1","0","0","1","0","0","1","1","1","0","1","0","1","1","1","1","1"
"0","1","0","1","0","1","0","1","1","0","0","1","0","0","0","1","1","1","0","1","1","0","1","0","0","1"
"0","1","0","0","1","1","1","1","0","0","0","0","0","1","0","1","0","0","1","1","0","0","1","1","0","1"
"0","0","1","1","1","1","1","1","0","1","0","0","1","0","0","1","1","1","0","1","0","1","1","0","1","1"
"0","1","0","0","0","0","1","1","1","0","0","1","0","0","0","1","1","1","0","1","1","0","1","1","0","1"
"0","1","0","1","1","0","0","1","1","0","0","0","0","0","0","1","1","0","0","1","0","1","1","1","1","1"
"0","1","0","1","1","0","1","0","0","0","0","0","0","1","0","1","1","0","0","1","1","1","1","1","1","1"
"0","1","0","0","0","1","1","1","1","0","0","0","0","0","0","1","1","1","0","1","0","1","1","0","1","1"
"0","1","0","1","1","1","1","1","1","0","0","1","0","0","0","1","1","0","0","1","0","1","1","1","1","1"
"0","0","1","1","1","0","1","1","0","1","0","0","1","1","0","1","1","1","0","0","0","1","1","1","1","1"
"0","0","1","0","0","1","1","1","0","1","1","0","1","1","0","1","0","0","0","0","1","0","1","1","1","1"
"0","1","0","1","1","0","1","0","1","0","0","0","0","1","0","1","1","0","0","0","1","0","1","1","0","1"
"0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","1","0","1","1","1","1","1","1","1","1"
"0","1","0","0","0","1","0","1","1","0","0","0","0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1"
"0","0","1","0","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1"
"0","1","0","1","1","1","0","0","1","0","0","1","0","1","0","1","0","0","1","1","0","1","1","1","1","1"
"0","1","0","0","0","0","1","1","1","0","0","1","0","0","0","1","1","1","0","1","1","1","1","0","1","1"
"0","1","0","0","1","1","1","0","1","0","0","1","0","1","0","1","1","0","0","0","1","1","1","1","1","1"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","0","1","1","0","1","0","1","1"
"0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","1","0","1","0","1","1","1","1","1"
"0","0","1","1","0","0","1","0","1","1","1","1","1","0","0","1","1","0","1","1","1","0","1","0","0","1"
"0","1","0","1","1","1","1","0","1","0","0","0","0","0","0","1","1","0","0","1","0","1","1","0","1","1"
"0","1","0","1","1","1","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","1","1","0","1"
"0","0","1","1","1","1","1","1","0","1","1","1","1","1","0","1","0","1","0","1","0","0","1","1","0","1"
"0","1","0","1","0","1","1","0","0","0","0","0","0","0","0","1","0","1","1","1","1","1","1","0","1","1"
"0","1","0","1","1","1","0","1","1","0","0","1","0","0","0","1","0","0","1","1","1","1","1","1","1","1"
"0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","1","0","1","1"
"0","1","0","1","1","0","1","0","1","0","0","1","0","1","0","1","0","0","1","0","0","0","1","1","1","1"
"0","0","1","1","0","0","1","0","0","1","1","1","1","0","0","1","1","0","1","1","1","0","1","1","1","1"
"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","1","1","1"
"0","1","0","1","1","0","0","1","1","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","0","1"
"0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","1","1","1","0","1","1","1","1","0","1","1"
"0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","1","0","1","1","0","1","1","1","1","1"
"0","0","1","1","1","1","1","0","0","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1"
"0","0","1","0","1","1","1","1","0","1","1","0","1","1","0","1","0","1","1","1","0","0","1","1","0","1"
"0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","0","1","0","1","1","0","1","1"
"0","1","0","0","0","0","0","0","1","0","0","1","0","1","0","1","1","1","0","1","1","0","1","1","0","1"
"0","1","0","0","1","0","0","1","1","0","0","1","0","0","0","1","1","0","0","1","1","0","1","1","0","1"
"0","1","0","0","0","1","1","0","1","0","0","0","0","1","0","1","0","1","1","1","1","0","1","1","1","1"
"0","0","1","1","1","1","1","1","0","1","0","0","1","0","0","1","0","1","1","1","1","1","1","0","1","1"
"0","1","0","0","0","1","0","1","1","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1"
"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1"
"0","1","0","0","1","1","1","0","1","0","0","1","0","0","0","1","1","0","1","1","0","1","1","1","1","1"
"0","0","1","1","0","1","1","0","0","1","1","0","1","1","0","1","1","0","0","0","1","0","1","1","0","1"
"0","0","1","1","0","0","1","0","1","1","1","1","1","1","0","1","0","0","1","0","1","0","1","1","1","1"
"0","0","1","1","0","1","1","0","0","1","1","0","1","0","0","1","0","0","1","1","1","0","1","1","0","1"
"0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","0","1"
"0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","1","1","1","0","1","1","1","1"
"0","0","1","1","0","0","1","1","0","1","1","0","1","1","0","1","1","0","0","0","0","1","1","1","1","1"
"0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1"
"0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","1","1","1"
"0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","1","1","0","1","1"
"0","0","1","1","1","1","1","1","0","1","1","0","1","1","0","1","1","1","0","0","1","1","1","1","1","1"
"0","1","0","1","1","0","0","0","1","0","0","1","0","1","0","1","1","0","1","1","0","1","1","1","1","1"
"0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","0","1","1","0","1"
"0","0","1","1","1","0","1","0","1","1","1","1","1","1","0","1","0","1","0","0","1","1","1","1","1","1"
"0","1","0","1","1","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","1","1","1","1"
"0","1","0","1","0","0","1","0","1","0","0","0","0","1","0","1","0","1","0","1","0","0","1","1","1","1"
"0","1","0","1","1","0","0","0","0","0","0","0","0","1","0","1","1","0","1","1","1","0","1","1","0","1"
"0","1","0","0","1","0","1","0","1","0","0","1","0","1","0","1","1","0","1","0","0","0","1","1","0","1"
"0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"0","0","1","1","0","1","1","0","0","1","1","0","1","1","0","1","0","0","1","0","0","1","1","1","1","1"
"0","1","0","0","1","1","0","1","1","0","0","0","0","0","0","1","0","0","1","1","1","0","1","0","0","1"
"0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","1","1"
"0","1","0","1","0","0","0","1","1","0","0","1","0","0","0","1","1","1","0","1","0","1","1","0","1","1"
"0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1"
"0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","1","1"
"0","1","0","1","0","0","1","1","1","0","0","0","0","1","0","1","1","1","0","0","0","1","1","1","1","1"
"0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","1","1","1","0","0","1","1","1","1"
"0","0","1","1","0","0","1","0","0","1","0","1","1","1","0","1","0","0","0","1","1","0","1","1","0","1"
"0","1","0","0","0","1","1","0","1","0","0","0","0","1","0","1","0","1","1","0","1","0","1","1","1","1"
"0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1"
"0","1","0","1","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","1","1"
"0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","1","1","1","1","1","1","1","1","1"
"0","1","0","1","0","0","1","0","1","0","0","0","0","1","0","1","1","1","0","0","1","0","1","1","0","1"
"0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"0","1","0","1","1","1","0","1","1","0","0","0","0","0","0","1","1","0","0","1","0","1","1","1","1","1"
"0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","0","1","1","1","1"
"0","1","0","0","0","1","0","1","1","0","0","0","0","0","0","1","1","1","0","1","0","1","1","0","1","1"
"0","1","0","0","1","0","0","1","1","0","0","1","0","0","0","1","1","0","1","1","1","1","1","1","1","1"
"0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","1","1","0","1","0","1","1","0","1"
"0","1","0","1","0","0","0","1","1","0","0","1","0","0","0","1","0","1","1","1","1","0","1","0","0","1"
"0","1","0","1","1","1","0","0","1","0","0","1","0","1","0","1","0","0","0","1","0","0","1","1","0","1"
"0","0","1","0","1","1","1","1","0","1","0","0","1","0","0","1","1","1","1","1","0","1","1","1","1","1"
"0","0","1","1","0","1","1","1","0","1","1","0","1","1","0","1","1","0","0","0","0","1","1","1","1","1"
"0","0","1","1","0","0","1","0","0","1","0","1","1","0","0","1","1","0","1","1","1","0","1","0","0","1"
"0","0","1","0","1","1","1","1","0","1","0","0","1","0","0","1","1","1","0","1","1","0","1","0","1","1"
"0","0","1","0","0","1","1","1","0","1","1","0","1","1","0","1","0","0","1","0","1","0","1","1","1","1"
"0","0","1","1","0","0","1","1","0","1","0","0","1","0","0","1","1","0","0","1","0","0","1","0","1","1"
"0","0","1","1","0","0","1","0","1","1","0","1","1","1","0","1","0","0","0","1","0","0","1","1","1","1"
"0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","1","1","1","1"
"0","0","1","1","1","0","1","1","0","1","0","1","1","0","0","1","0","1","1","1","1","1","1","1","1","1"
"0","1","0","0","0","1","0","1","1","0","0","0","0","1","0","1","1","1","1","1","0","1","1","1","1","1"
"0","1","0","0","1","1","1","0","1","0","0","1","0","0","0","1","1","0","1","1","0","0","1","1","0","1"
"0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","1","1","0","1","0","1","1","1","1"
"0","1","0","0","1","1","1","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","1","1","1"
"0","0","1","0","1","1","1","1","0","1","0","0","1","1","0","1","0","1","1","1","0","1","1","1","1","1"
"0","0","1","1","1","1","1","0","0","1","1","0","1","0","0","1","1","1","0","1","1","1","1","1","1","1"
"0","0","1","1","0","0","1","0","0","1","1","1","1","0","0","1","1","0","1","1","1","0","1","1","0","1"
"0","0","1","1","0","1","1","1","0","1","1","0","1","0","0","1","1","0","0","1","0","1","1","1","1","1"
"0","1","0","0","0","1","0","1","1","0","0","0","0","0","0","1","1","1","0","1","1","0","1","0","0","1"
"0","1","0","0","1","0","0","0","1","0","0","0","0","1","0","1","1","0","0","1","0","0","1","1","1","1"
"0","1","0","1","0","0","0","1","1","0","0","1","0","0","0","1","1","1","1","1","1","1","1","0","1","1"
"0","0","1","1","1","0","1","0","0","1","1","1","1","1","0","1","1","1","1","0","0","0","1","1","1","1"
"0","1","0","0","1","1","0","1","1","0","0","0","0","1","0","1","1","0","1","1","0","0","1","1","0","1"
"0","1","0","0","1","0","0","1","1","0","0","1","0","1","0","1","0","0","1","1","1","0","1","1","0","1"
"0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","1","0","1","0","1","0","1","1","1","1","1"
"0","1","0","0","1","1","1","0","1","0","0","0","0","0","0","1","0","0","1","1","1","0","1","0","0","1"
"0","1","0","1","0","1","0","0","1","0","0","1","0","1","0","1","1","1","0","1","0","1","1","1","1","1"
"0","0","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","0","0","1","0","1","1","1","1","1"
"0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","1","0","1","1","0","1","0","0","1"
"0","0","1","1","0","0","1","1","1","1","1","1","1","1","0","1","1","0","1","0","0","0","1","1","0","1"
"0","0","1","1","0","1","1","0","0","1","0","1","1","1","0","1","1","0","0","1","0","1","1","1","1","1"
"0","0","1","0","0","1","1","1","0","1","0","0","1","1","0","1","1","0","1","0","0","0","1","1","0","1"
"0","1","0","0","1","1","1","0","1","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","1","1"
"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","1","1","1","1","0","1","0","0","1"
"0","1","0","0","1","0","0","1","1","0","0","1","0","1","0","1","1","0","0","1","1","0","1","1","0","1"
"0","0","1","0","1","1","1","1","0","1","1","1","1","1","0","1","0","1","1","0","0","1","1","1","1","1"
"0","0","1","0","0","1","1","1","0","1","1","0","1","1","0","1","0","0","1","1","1","0","1","1","1","1"
"0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","1","0","0","1"
"0","0","1","1","0","0","1","1","0","1","1","0","1","0","0","1","0","0","1","1","1","0","1","1","1","1"
"0","1","0","1","0","1","0","1","1","0","0","1","0","1","0","1","1","1","0","1","0","1","1","1","1","1"
"0","1","0","0","1","0","1","0","1","0","0","1","0","1","0","1","1","0","1","0","1","1","1","1","1","1"
"0","0","1","0","1","1","1","1","0","1","0","0","1","1","0","1","1","1","1","1","0","0","1","1","0","1"
"0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","1","0","1","1","1","1","0","1","1"
"0","1","0","0","0","1","0","1","1","0","0","0","0","1","0","1","0","1","0","0","1","0","1","1","0","1"
"0","1","0","0","1","0","1","1","0","0","0","0","0","0","0","1","1","0","0","1","1","0","1","0","1","1"
"0","0","1","1","1","1","1","0","1","1","1","1","1","1","0","1","0","1","0","1","0","0","1","1","0","1"
"0","1","0","0","0","1","1","1","1","0","0","0","0","0","0","1","1","1","0","1","0","1","1","1","1","1"
"0","1","0","0","1","1","1","0","0","0","0","0","0","1","0","1","0","0","1","0","1","0","1","1","0","1"
"0","0","1","1","0","0","1","0","0","1","1","1","1","1","0","1","0","0","0","1","0","1","1","1","1","1"
"0","0","1","1","0","0","1","1","0","1","1","0","1","0","0","1","1","0","0","1","0","1","1","1","1","1"
"0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","1","1","0","1","0","1","1","0","1"
"0","0","1","1","0","0","1","1","0","1","1","1","1","0","0","1","0","0","1","1","1","0","1","1","1","1"
"0","0","1","1","0","1","1","0","0","1","0","1","1","0","0","1","1","0","0","1","1","1","1","0","1","1"
"0","1","0","0","0","1","0","1","1","0","0","0","0","1","0","1","0","1","1","0","1","0","1","1","0","1"
"0","1","0","0","0","1","1","0","1","0","0","1","0","0","0","1","1","1","1","1","0","1","1","1","1","1"
"0","0","1","0","0","1","1","1","0","1","1","0","1","1","0","1","1","0","0","1","0","1","1","1","1","1"
"0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","1","1","1","0","1","0","0","1"
"0","1","0","0","1","1","1","0","1","0","0","0","0","0","0","1","1","0","1","1","0","1","1","1","1","1"
"0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","1","1","0","1"
"0","1","0","0","0","1","1","1","1","0","0","0","0","1","0","1","1","1","0","0","1","1","1","1","1","1"
"0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","1","1","0","1","0","1","1","0","1"
"0","1","0","1","0","1","1","1","1","0","0","0","0","1","0","1","1","1","0","1","0","1","1","1","1","1"
"0","0","1","1","0","0","1","1","1","1","0","1","1","0","0","1","0","0","1","1","1","0","1","0","1","1"
"0","1","0","0","1","0","1","1","1","0","0","1","0","1","0","1","1","0","1","0","1","1","1","1","1","1"
"0","0","1","1","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","1","0","0","1","1","1","1"
"0","0","1","0","1","1","1","1","0","1","1","1","1","1","0","1","0","1","0","0","1","0","1","1","1","1"
"0","0","1","1","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1","1","1"
"0","0","1","0","0","1","1","1","0","1","0","0","1","1","0","1","1","0","0","1","1","0","1","1","0","1"
"0","0","1","0","1","1","1","1","0","1","0","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1"
"0","1","0","1","1","0","1","1","1","0","0","0","0","0","0","1","1","0","0","1","0","1","1","0","1","1"
"0","1","0","0","1","0","1","0","1","0","0","0","0","1","0","1","1","0","1","1","0","0","1","1","1","1"
"0","1","0","0","1","1","0","0","1","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","0","1"
"0","0","1","1","1","1","1","1","0","1","1","0","1","0","0","1","0","1","1","1","1","0","1","1","1","1"
"0","1","0","1","0","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","0","0","1","0","0","1"
"0","0","1","0","1","1","1","1","0","1","0","1","1","1","0","1","0","1","1","1","0","0","1","1","1","1"
"0","0","1","1","1","0","1","0","0","1","1","1","1","1","0","1","1","1","1","1","0","0","1","1","0","1"
"0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","1","0","1","1"
"0","0","1","1","1","0","1","1","0","1","0","1","1","0","0","1","1","1","1","1","1","1","1","0","1","1"
"0","1","0","0","0","1","0","1","1","0","0","0","0","1","0","1","0","1","1","0","1","0","1","1","1","1"
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","0","1","1","0","1"
"0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1"
"0","0","1","0","0","1","1","1","0","1","0","1","1","1","0","1","0","0","1","1","0","1","1","1","1","1"
"0","1","0","0","0","1","1","1","1","0","0","0","0","1","0","1","1","1","0","0","0","1","1","1","1","1"
"0","0","1","1","0","0","1","0","1","1","0","1","1","1","0","1","0","0","1","1","0","1","1","1","1","1"
"0","0","1","0","1","1","1","1","0","1","0","0","1","0","0","1","1","1","0","1","0","0","1","1","1","1"
"0","0","1","0","0","1","1","1","0","1","0","0","1","1","0","1","1","0","1","0","1","1","1","1","1","1"
"0","1","0","0","0","0","1","1","1","0","0","1","0","0","0","1","1","1","0","1","0","0","1","0","1","1"
"0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","0","1","1"
"0","0","1","0","1","1","1","1","0","1","0","0","1","0","0","1","0","1","1","1","1","0","1","1","1","1"
"0","1","0","0","1","0","0","1","1","0","0","0","0","1","0","1","1","0","1","0","1","0","1","1","0","1"
"0","1","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","1","0","1","1","0","1"
